fighter_name,fighter_url,height_cm,weight_kg,reach_cm,stance,dob,age,wins,losses,draws,nc,total_fights,reach_to_height_ratio,record,significant_strikes_landed_per_minute,significant_strike_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defense,takedown_average_per_15_min,takedown_accuracy,takedown_defense,submission_average_per_15_min
Marco Tulio,9384e71bca6c409d,183,84,188,Orthodox,1994-06-13,31,14.0,1.0,0.0,,15,1.0273224043715847,14-1-0,7.54,60.0,2.53,,0.88,20.0,0.0,0.4
James Llontop,93b2b7caa457cbea,183,70,185,Orthodox,1999-08-02,26,14.0,5.0,0.0,,19,1.010928961748634,14-5-0,5.57,41.0,4.12,,0.0,0.0,54.0,0.0
Sodiq Yusuff,94426bb170c88115,175,70,180,Orthodox,1993-05-19,32,13.0,5.0,0.0,,18,1.0285714285714285,13-5-0,5.27,49.0,4.29,,0.36,23.0,62.0,0.4
Eric McConico,9508cc6184cb2450,183,84,196,Southpaw,1990-05-09,35,10.0,3.0,1.0,,14,1.0710382513661203,10-3-1,1.51,36.0,2.48,,0.0,0.0,57.0,0.0
Giga Chikadze,9560ff14eb3129f7,183,66,188,Orthodox,1988-08-25,37,15.0,5.0,0.0,,20,1.0273224043715847,15-5-0,3.82,42.0,3.48,,0.19,33.0,65.0,0.2
Polyana Viana,9673a497a9da119a,165,52,170,Orthodox,1992-06-14,33,13.0,8.0,0.0,,21,1.0303030303030303,13-8-0,2.74,40.0,2.5,,0.75,33.0,35.0,1.7
Gaston Bolanos,96924b0019b3aff1,170,61,175,Orthodox,1992-09-14,32,8.0,5.0,0.0,,13,1.0294117647058822,8-5-0,3.28,49.0,2.4,,0.66,100.0,42.0,0.0
Chase Hooper,971246648e162f0d,185,70,188,Southpaw,1999-09-13,25,16.0,4.0,1.0,,21,1.0162162162162163,16-4-1,4.51,49.0,2.98,,2.49,33.0,55.0,2.1
Josefine Knutsson,971dba22c622af12,160,52,152,Orthodox,1996-01-16,29,8.0,1.0,0.0,,9,0.95,8-1-0,4.24,51.0,2.13,,1.6,72.0,35.0,0.0
Steve Garcia,97cf1a2c7c5e7889,183,66,190,Southpaw,1992-05-22,33,18.0,5.0,0.0,,23,1.0382513661202186,18-5-0,5.18,48.0,2.2,,0.9,40.0,88.0,0.5
Patricio Freire,98a58c26c5b1ed17,168,66,170,Orthodox,1987-07-07,38,37.0,8.0,0.0,,45,1.0119047619047619,37-8-0,2.68,43.0,4.23,,1.49,33.0,88.0,0.6
Grant Dawson,99bd51917728c25d,178,70,183,Switch,1994-02-20,31,23.0,2.0,1.0,,26,1.0280898876404494,23-2-1,3.2,52.0,2.11,,3.87,40.0,57.0,1.1
Jan Blachowicz,99df7d0a2a08a8a8,188,93,198,Orthodox,1983-02-24,42,29.0,11.0,1.0,,41,1.053191489361702,29-11-1,3.44,49.0,3.03,,1.03,48.0,69.0,0.3
David Martinez,9a97acbfd5a08bfa,165,61,170,Orthodox,1998-08-03,27,12.0,1.0,0.0,,13,1.0303030303030303,12-1-0,5.4,52.0,2.7,,0.0,0.0,100.0,0.0
Bill Algeo,9abc648e76c4493a,183,66,185,Switch,1989-06-09,36,18.0,9.0,0.0,,27,1.010928961748634,18-9-0,5.88,51.0,4.38,,1.03,50.0,55.0,0.1
Kris Moutinho,9c27f3217891f3f0,170,61,173,Southpaw,1992-08-09,33,14.0,7.0,0.0,,21,1.0176470588235293,14-7-0,4.51,31.0,14.68,,0.0,0.0,0.0,0.0
Mauricio Ruffy,9c393e836a852f30,180,70,190,Orthodox,1996-06-17,29,12.0,2.0,0.0,,14,1.0555555555555556,12-2-0,3.84,57.0,4.16,,0.0,0.0,84.0,0.0
Shauna Bannon,9c442aaf149ea982,165,52,165,Switch,1993-10-23,31,7.0,2.0,0.0,,9,1.0,7-2-0,4.32,43.0,3.75,,0.0,0.0,40.0,0.7
Macy Chiasson,9cdd2da1a9104a0b,180,61,183,Orthodox,1991-07-27,34,11.0,4.0,0.0,,15,1.0166666666666666,11-4-0,3.49,46.0,2.68,,2.08,35.0,71.0,0.4
Nicolas Dalby,9d19d9e4aa2662e8,180,77,188,Orthodox,1984-11-16,40,23.0,6.0,1.0,2.0,32,1.0444444444444445,23-6-1 (2 NC),4.05,43.0,3.69,,0.98,27.0,58.0,0.1
Karine Silva,9d62c2d8ee151f08,165,57,170,Orthodox,1993-12-02,31,19.0,5.0,0.0,,24,1.0303030303030303,19-5-0,2.73,38.0,2.89,,2.37,47.0,11.0,1.9
Roman Kopylov,9d83f6da776ff7d6,183,84,190,Southpaw,1991-05-04,34,14.0,4.0,0.0,,18,1.0382513661202186,14-4-0,4.74,50.0,5.08,,1.02,42.0,87.0,0.0
Victoria Leonardo,9dedfdd91070ddd8,165,57,163,Orthodox,1990-02-16,35,9.0,7.0,0.0,,16,0.9878787878787879,9-7-0,3.22,38.0,4.81,,1.57,27.0,71.0,0.0
Mickey Gall,9e50097a89442158,188,77,188,Switch,1992-01-22,33,7.0,7.0,0.0,,14,1.0,7-7-0,3.5,49.0,4.72,,1.15,32.0,37.0,1.6
Justin Gaethje,9e8f6c728eb01124,180,70,178,Orthodox,1988-11-14,36,26.0,5.0,0.0,,31,0.9888888888888889,26-5-0,6.59,58.0,7.18,,0.1,14.0,68.0,0.0
Klaudia Sygula,9f5e3c20ce40b344,173,61,175,Orthodox,1998-12-30,26,7.0,2.0,0.0,,9,1.0115606936416186,7-2-0,5.3,53.0,4.73,,0.7,20.0,33.0,0.0
Preston Parsons,9fe7af8b3fbe00a0,180,77,180,Orthodox,1995-07-15,30,11.0,6.0,0.0,,17,1.0,11-6-0,3.54,51.0,3.25,,3.46,36.0,71.0,2.3
Adam Fugitt,a01a62132460a98d,185,77,196,Southpaw,1989-01-12,36,10.0,5.0,0.0,,15,1.0594594594594595,10-5-0,4.59,46.0,4.54,,1.83,25.0,50.0,0.0
Farid Basharat,a09ed60aa67a3f67,173,61,180,Orthodox,1997-08-02,28,13.0,0.0,0.0,,13,1.0404624277456647,13-0-0,4.36,55.0,2.57,,3.97,44.0,80.0,0.5
Alexandre Pantoja,a0f0004aadf10b71,165,57,170,Orthodox,1990-04-16,35,30.0,5.0,0.0,,35,1.0303030303030303,30-5-0,4.36,50.0,3.88,,2.8,47.0,69.0,1.0
Rongzhu,a13d755965a4ec9f,175,70,180,Orthodox,2000-03-07,25,27.0,6.0,0.0,,33,1.0285714285714285,27-6-0,6.02,51.0,5.44,,1.35,62.0,84.0,0.1
Nathan Fletcher,a2d342ffc83913ed,170,61,178,Orthodox,1998-01-03,27,9.0,3.0,0.0,,12,1.0470588235294118,9-3-0,3.41,59.0,2.16,,3.37,38.0,50.0,0.7
Luana Pinheiro,a3a542074109b347,157,52,157,Orthodox,1992-11-18,32,11.0,5.0,0.0,,16,1.0,11-5-0,3.29,39.0,4.06,,2.33,37.0,71.0,0.2
JooSang Yoo,a44020ea2e8cd026,170,66,180,Orthodox,1994-01-21,31,9.0,0.0,0.0,,9,1.0588235294117647,9-0-0,12.86,75.0,4.29,,0.0,0.0,0.0,0.0
SuYoung You,a474aade8eb3a8f0,168,61,165,Orthodox,1995-12-11,29,16.0,3.0,0.0,2.0,21,0.9821428571428571,16-3-0 (2 NC),2.28,46.0,1.96,,3.8,47.0,66.0,0.4
Alonzo Menifield,a495f599e787614f,183,93,193,Orthodox,1987-10-18,37,17.0,5.0,1.0,,23,1.0546448087431695,17-5-1,3.79,53.0,3.76,,0.5,31.0,78.0,0.2
Bekzat Almakhan,a4dc0f2b95df4cc1,170,61,173,Orthodox,1997-10-08,27,12.0,2.0,0.0,,14,1.0176470588235293,12-2-0,0.68,40.0,4.29,,0.0,0.0,0.0,0.0
Melsik Baghdasaryan,a52bc1e62cf0b7c6,175,66,178,Southpaw,1992-01-28,33,8.0,3.0,0.0,,11,1.0171428571428571,8-3-0,5.04,59.0,3.14,,0.0,0.0,72.0,0.0
Carlston Harris,a53d30163304aa6e,183,77,193,Orthodox,1987-07-09,38,19.0,7.0,0.0,,26,1.0546448087431695,19-7-0,3.79,43.0,3.46,,1.46,22.0,55.0,0.6
Muin Gafurov,a54660deb6a8489c,170,61,173,Orthodox,1996-05-17,29,20.0,6.0,0.0,,26,1.0176470588235293,20-6-0,2.89,45.0,2.21,,1.47,26.0,70.0,0.0
Isaac Dulgarian,a57cb948c4c70a47,170,66,180,Orthodox,1996-07-04,29,7.0,1.0,0.0,,8,1.0588235294117647,7-1-0,3.37,64.0,1.82,,5.15,52.0,0.0,2.1
Michael Page,a67d071163962af8,190,84,201,Switch,1987-04-07,38,24.0,3.0,0.0,,27,1.0578947368421052,24-3-0,2.39,60.0,1.68,,0.23,16.0,66.0,0.0
Ryan Spann,a67f5afa8d6a1b80,196,93,201,Orthodox,1991-08-24,34,23.0,11.0,0.0,,34,1.0255102040816326,23-11-0,3.19,39.0,4.14,,1.3,34.0,52.0,1.8
SeungWoo Choi,a68575214ecad140,183,66,188,Orthodox,1992-11-03,32,11.0,8.0,0.0,,19,1.0273224043715847,11-8-0,3.56,38.0,3.16,,0.83,54.0,70.0,0.0
Gabriella Fernandes,a6eb54ae17a551be,168,57,168,Southpaw,1993-08-13,32,11.0,3.0,0.0,,14,1.0,11-3-0,3.56,48.0,5.19,,0.44,18.0,68.0,0.2
Kurt Holobaugh,a7151778b3381036,180,70,178,Orthodox,1986-09-08,38,22.0,10.0,0.0,1.0,33,0.9888888888888889,22-10-0 (1 NC),4.58,44.0,4.24,,0.65,33.0,38.0,0.8
Anshul Jubli,a72a2a769fa5a2be,183,70,175,Switch,1995-01-13,30,7.0,2.0,0.0,,9,0.9562841530054644,7-2-0,6.42,46.0,5.72,,0.81,18.0,63.0,0.4
Julija Stoliarenko,a78a87d8c2bbb1cb,170,57,168,Orthodox,1993-04-08,32,11.0,10.0,2.0,,23,0.9882352941176471,11-10-2,2.74,38.0,4.45,,0.78,20.0,54.0,1.4
Dylan Budka,a817e238b2747404,183,84,190,Switch,2000-01-14,25,7.0,5.0,0.0,,12,1.0382513661202186,7-5-0,1.06,38.0,1.8,,1.93,38.0,76.0,0.4
Jake Matthews,a845f0735bc67405,180,77,185,Orthodox,1994-08-19,31,22.0,7.0,0.0,,29,1.0277777777777777,22-7-0,3.44,43.0,2.63,,1.51,42.0,67.0,0.6
Christian Leroy Duncan,a93f94c923c3a9cb,188,84,201,Switch,1995-07-24,30,12.0,2.0,0.0,,14,1.0691489361702127,12-2-0,4.83,59.0,2.94,,0.22,11.0,71.0,0.0
Jack Jenkins,a9da3158dd2c2b5a,170,66,173,Switch,1993-11-03,31,13.0,4.0,0.0,,17,1.0176470588235293,13-4-0,4.5,61.0,2.97,,1.78,64.0,67.0,0.0
Jasmine Jasudavicius,a9e260472d321361,170,57,173,Orthodox,1989-03-01,36,14.0,3.0,0.0,,17,1.0176470588235293,14-3-0,3.71,45.0,3.63,,2.61,44.0,75.0,0.6
Juliana Miller,aa0c573da7119292,170,57,168,Orthodox,1996-05-07,29,5.0,3.0,0.0,,8,0.9882352941176471,5-3-0,2.73,44.0,3.78,,2.2,38.0,44.0,1.3
Billy Quarantillo,aa171d55d4b5208f,178,66,178,Orthodox,1988-12-08,36,18.0,7.0,0.0,,25,1.0,18-7-0,7.44,54.0,5.83,,1.47,24.0,61.0,1.0
Deiveson Figueiredo,aa72b0f831d0bfe5,165,61,173,Orthodox,1987-12-18,37,24.0,5.0,1.0,,30,1.0484848484848486,24-5-1,2.82,54.0,3.64,,1.69,35.0,58.0,1.4
Alvin Hines,ab2a4b5e04dc5fe9,188,120,188,Orthodox,1991-10-20,33,7.0,1.0,0.0,,8,1.0,7-1-0,5.47,31.0,7.47,,1.0,10.0,0.0,0.0
Julia Polastri,abb68e3c7ca128f2,157,52,160,Orthodox,1998-03-05,27,13.0,5.0,0.0,,18,1.019108280254777,13-5-0,5.62,55.0,5.37,,0.87,80.0,58.0,0.4
Iasmin Lucindo,abcf2cc6efc42031,160,52,168,Orthodox,2002-01-08,23,18.0,6.0,0.0,,24,1.05,18-6-0,3.22,45.0,2.8,,2.28,55.0,68.0,0.1
Jordan Leavitt,ac026518a9b4dc0f,175,70,180,Southpaw,1995-06-02,30,12.0,3.0,0.0,,15,1.0285714285714285,12-3-0,2.49,61.0,1.79,,2.92,30.0,30.0,1.3
Elise Reed,ac7c765882f2c68c,160,52,160,Orthodox,1992-12-05,32,8.0,5.0,0.0,,13,1.0,8-5-0,3.41,53.0,3.26,,0.46,60.0,53.0,0.0
Tofiq Musayev,ae81a3ac7b260411,175,70,175,Orthodox,1989-12-15,35,22.0,6.0,0.0,,28,1.0,22-6-0,0.44,33.0,0.44,,0.0,0.0,40.0,0.0
Kody Steele,aebaa8cec15b083d,175,70,180,Orthodox,1995-04-21,30,7.0,1.0,0.0,,8,1.0285714285714285,7-1-0,4.44,32.0,7.17,,0.62,14.0,100.0,0.0
Joe Solecki,af65aa688d13eedf,175,70,178,Orthodox,1993-08-27,32,13.0,6.0,0.0,,19,1.0171428571428571,13-6-0,1.97,53.0,1.85,,2.06,48.0,14.0,1.4
Chelsea Chandler,af9efbfd63d39734,173,61,173,Southpaw,1990-11-23,34,6.0,4.0,0.0,,10,1.0,6-4-0,3.55,45.0,4.44,,0.87,60.0,28.0,0.0
Ikram Aliskerov,b07aed698fba8624,183,84,193,Southpaw,1992-12-07,32,16.0,2.0,0.0,,18,1.0546448087431695,16-2-0,7.76,62.0,5.78,,1.14,33.0,100.0,1.1
Tatiana Suarez,b08012bbe542592a,165,52,168,Southpaw,1990-12-19,34,11.0,1.0,0.0,,12,1.018181818181818,11-1-0,3.22,61.0,1.58,,4.65,47.0,80.0,0.7
Max Griffin,b0d6a1d8ac3d563d,180,77,193,Orthodox,1985-11-29,39,20.0,12.0,0.0,,32,1.0722222222222222,20-12-0,3.76,47.0,3.7,,1.28,40.0,70.0,0.3
Gilbert Urbina,b12fb759e02378de,190,77,190,Orthodox,1996-04-05,29,7.0,5.0,0.0,,12,1.0,7-5-0,5.57,56.0,4.62,,2.86,44.0,0.0,0.7
Belal Muhammad,b1b0729d27936f2f,180,77,183,Orthodox,1988-07-09,37,24.0,4.0,0.0,1.0,29,1.0166666666666666,24-4-0 (1 NC),4.46,43.0,3.78,,2.24,38.0,90.0,0.1
Priscila Cachoeira,b1e5bcaad32a3cac,170,61,165,Orthodox,1988-08-19,37,13.0,7.0,0.0,,20,0.9705882352941176,13-7-0,4.11,44.0,7.23,,0.15,33.0,67.0,0.0
Andre Lima,b1f21ce050035d58,170,57,170,Orthodox,1999-02-04,26,11.0,0.0,0.0,,11,1.0,11-0-0,4.06,60.0,2.49,,1.36,75.0,75.0,1.1
Trevin Giles,b27a1fcb56a3035a,183,77,188,Orthodox,1992-08-06,33,16.0,7.0,0.0,,23,1.0273224043715847,16-7-0,3.17,54.0,2.39,,1.07,50.0,72.0,0.3
Gauge Young,b2a78df161bd67f9,175,70,178,Orthodox,2000-07-14,25,10.0,3.0,0.0,,13,1.0171428571428571,10-3-0,5.71,51.0,5.82,,1.0,30.0,71.0,0.0
Navajo Stirling,b4b496ec2197ee3e,193,93,201,Orthodox,1997-11-07,27,7.0,0.0,0.0,,7,1.0414507772020725,7-0-0,6.43,52.0,2.49,,1.2,30.0,78.0,0.0
Sean O'Malley,b50a426a33da0012,180,61,183,Switch,1994-10-24,30,18.0,3.0,0.0,1.0,22,1.0166666666666666,18-3-0 (1 NC),6.3,61.0,3.48,,0.27,42.0,61.0,0.3
Clayton Carpenter,b62d5280966b2460,168,57,168,Orthodox,1996-06-09,29,8.0,1.0,0.0,,9,1.0,8-1-0,3.91,55.0,2.75,,2.23,46.0,42.0,1.5
Renato Moicano,b6452706b373eea1,180,70,183,Orthodox,1989-05-21,36,20.0,7.0,1.0,,28,1.0166666666666666,20-7-1,4.17,48.0,3.57,,1.67,41.0,62.0,0.5
HyunSung Park,b671bdf981ad527d,170,57,168,Orthodox,1995-11-04,29,10.0,1.0,0.0,,11,0.9882352941176471,10-1-0,3.66,46.0,2.94,,1.59,33.0,50.0,2.4
Daniel Santos,b67d6bacc68d4c92,170,66,170,Orthodox,1995-03-12,30,13.0,2.0,0.0,,15,1.0,13-2-0,4.74,40.0,4.96,,3.03,39.0,73.0,0.0
Benardo Sopaj,b6c37948cb226e8c,168,61,168,Orthodox,2000-09-25,24,12.0,3.0,0.0,,15,1.0,12-3-0,4.24,56.0,4.88,,2.53,71.0,76.0,0.0
Nasrat Haqparast,b7b84ccd221be298,178,70,183,Southpaw,1995-08-22,30,18.0,5.0,0.0,,23,1.0280898876404494,18-5-0,6.4,45.0,6.01,,0.35,20.0,84.0,0.0
Danny Barlow,b7c5eb7cdbac6a63,188,84,201,Southpaw,1995-08-02,30,9.0,1.0,0.0,,10,1.0691489361702127,9-1-0,5.62,50.0,3.7,,0.0,0.0,100.0,0.0
Jack Shore,b8a85389d115e35a,173,66,180,Orthodox,1995-02-06,30,17.0,3.0,0.0,,20,1.0404624277456647,17-3-0,3.6,58.0,2.31,,3.22,39.0,74.0,0.6
Pat Sabatini,b8bbdeff718dbb7d,173,66,178,Orthodox,1990-11-09,34,20.0,5.0,0.0,,25,1.0289017341040463,20-5-0,1.87,62.0,1.22,,3.98,48.0,50.0,1.8
Gabriel Miranda,b909a9a9688b5284,180,66,180,Orthodox,1990-03-25,35,17.0,8.0,0.0,,25,1.0,17-8-0,3.23,43.0,6.01,,4.75,38.0,0.0,1.9
Joaquin Buckley,b9437600497350f3,178,77,193,Southpaw,1994-04-27,31,21.0,7.0,0.0,,28,1.0842696629213484,21-7-0,3.88,36.0,2.93,,1.54,45.0,72.0,0.1
Miesha Tate,b96619b3acd7d9da,168,61,165,Orthodox,1986-08-18,39,20.0,10.0,0.0,,30,0.9821428571428571,20-10-0,2.62,44.0,3.05,,1.97,30.0,56.0,1.2
Ketlen Vieira,b9706f80d005036c,173,61,173,Orthodox,1991-08-26,34,15.0,4.0,0.0,,19,1.0,15-4-0,2.84,41.0,3.72,,1.28,43.0,90.0,0.5
Geoff Neal,b997be68943010fc,180,77,190,Southpaw,1990-08-28,35,16.0,7.0,0.0,,23,1.0555555555555556,16-7-0,5.05,51.0,5.48,,0.54,45.0,87.0,0.1
Raoni Barcelos,b9f28e7045fdfce7,170,61,170,Orthodox,1987-05-01,38,20.0,5.0,0.0,,25,1.0,20-5-0,4.87,52.0,4.4,,2.33,33.0,85.0,0.6
Jose Medina,baa9be02c3e3e038,183,84,188,Orthodox,1991-05-17,34,11.0,5.0,0.0,,16,1.0273224043715847,11-5-0,2.18,36.0,5.25,,0.45,33.0,31.0,0.0
Lone'er Kavanagh,bb2c3c3a466224af,168,57,170,Orthodox,1999-06-09,26,9.0,1.0,0.0,,10,1.0119047619047619,9-1-0,4.29,49.0,3.69,,1.79,50.0,88.0,0.4
Javid Basharat,bbab3baf66128ae2,175,61,175,Orthodox,1995-09-07,30,14.0,2.0,0.0,1.0,17,1.0,14-2-0 (1 NC),5.41,53.0,2.96,,1.62,40.0,83.0,0.2
Mario Bautista,bc711b6dd95c1af6,175,61,175,Switch,1993-07-01,32,16.0,2.0,0.0,,18,1.0,16-2-0,6.13,49.0,4.45,,1.67,33.0,67.0,0.8
Jaqueline Amorim,bc7d1ad49fcb2d08,160,52,173,Orthodox,1995-06-24,30,10.0,1.0,0.0,,11,1.08125,10-1-0,2.68,53.0,1.43,,2.22,37.0,0.0,4.8
Melissa Mullins,bd532e9a2b93870c,170,61,173,Orthodox,1991-07-23,34,7.0,2.0,0.0,,9,1.0176470588235293,7-2-0,3.71,50.0,4.39,,2.03,42.0,85.0,0.0
Austen Lane,be9bdec19b7e9ffe,198,111,203,Orthodox,1987-11-09,37,13.0,7.0,0.0,1.0,21,1.0252525252525253,13-7-0 (1 NC),2.74,50.0,2.23,,1.52,28.0,33.0,0.0
Amanda Ribas,beecb672a279223e,163,52,168,Orthodox,1993-08-26,32,13.0,7.0,0.0,,20,1.030674846625767,13-7-0,4.26,39.0,3.29,,2.05,52.0,82.0,0.6
Myktybek Orolbai,bf2c8e01b07d3eb1,178,70,188,Orthodox,1998-02-10,27,14.0,2.0,1.0,,17,1.0561797752808988,14-2-1,3.11,48.0,3.08,,5.82,45.0,40.0,0.7
Cody Stamann,bf7ad5628363eec9,168,61,163,Orthodox,1989-11-09,35,21.0,8.0,1.0,,30,0.9702380952380952,21-8-1,4.32,46.0,3.91,,2.17,37.0,76.0,0.0
Merab Dvalishvili,c03520b5c88ed6b4,168,61,173,Orthodox,1991-01-10,34,20.0,4.0,0.0,,24,1.0297619047619047,20-4-0,4.31,42.0,2.48,,5.84,35.0,82.0,0.3
Jesus Aguilar,c051c2e12d692b8a,163,57,157,Orthodox,1996-03-13,29,11.0,3.0,0.0,,14,0.9631901840490797,11-3-0,1.73,45.0,1.1,,1.83,35.0,40.0,1.8
Marcus McGhee,c0ac37a4a1133da9,173,61,175,Orthodox,1990-05-07,35,10.0,2.0,0.0,,12,1.0115606936416186,10-2-0,5.5,45.0,3.64,,0.31,14.0,90.0,0.3
Alexandr Romanov,c0badf3243907e59,188,119,190,Southpaw,1990-12-11,34,18.0,3.0,0.0,,21,1.0106382978723405,18-3-0,3.78,51.0,2.13,,4.49,55.0,28.0,0.9
Joe Pyfer,c1085e1701b13eca,188,84,190,Orthodox,1996-09-17,28,14.0,3.0,0.0,,17,1.0106382978723405,14-3-0,3.74,43.0,3.2,,1.35,42.0,60.0,0.7
Junior Tafa,c15fa95b9a12fde4,190,93,190,Orthodox,1996-09-21,28,6.0,4.0,0.0,,10,1.0,6-4-0,3.19,51.0,2.49,,0.0,0.0,69.0,0.0
Johnny Walker,c21f26bbde777573,198,93,208,Orthodox,1992-03-30,33,22.0,9.0,0.0,1.0,32,1.0505050505050506,22-9-0 (1 NC),4.06,55.0,3.09,,0.42,60.0,57.0,0.8
Benoit Saint Denis,c2299ec916bc7c56,180,70,185,Southpaw,1995-12-18,29,15.0,3.0,0.0,1.0,19,1.0277777777777777,15-3-0 (1 NC),5.05,55.0,4.19,,4.35,37.0,70.0,1.6
Michael Morales,c32aeb1a59e6272d,183,77,201,Orthodox,1999-06-24,26,18.0,0.0,0.0,,18,1.098360655737705,18-0-0,5.62,49.0,3.31,,1.09,41.0,89.0,0.0
Yuneisy Duben,c3d2b9bcb4cead6b,163,57,165,Orthodox,1996-07-08,29,6.0,1.0,0.0,1.0,8,1.0122699386503067,6-1-0 (1 NC),13.53,48.0,10.75,,0.0,0.0,0.0,0.0
Yan Xiaonan,c41d426cc7326d1b,165,52,160,Orthodox,1989-06-16,36,19.0,5.0,0.0,1.0,25,0.9696969696969697,19-5-0 (1 NC),4.69,45.0,3.23,,0.84,73.0,64.0,0.0
Clay Guida,c47df9303d318c67,170,70,178,Orthodox,1981-12-08,43,38.0,22.0,0.0,,60,1.0470588235294118,38-22-0,2.63,33.0,3.0,,3.1,35.0,66.0,0.6
Dennis Buzukja,c4d039123e62f6a9,175,66,178,Switch,1997-10-01,27,12.0,5.0,0.0,,17,1.0171428571428571,12-5-0,4.21,43.0,4.82,,0.63,27.0,75.0,0.2
Michael Chiesa,c58f51dedb310998,185,77,190,Southpaw,1987-12-07,37,19.0,7.0,0.0,,26,1.027027027027027,19-7-0,2.03,40.0,1.73,,3.05,47.0,67.0,1.0
Ramon Taveras,c5ccd878231c5407,173,66,178,Southpaw,1994-01-09,31,10.0,3.0,0.0,,13,1.0289017341040463,10-3-0,4.62,44.0,7.41,,0.0,0.0,100.0,0.0
Tai Tuivasa,c62fbc117d57b943,188,120,190,Southpaw,1993-03-16,32,15.0,8.0,0.0,,23,1.0106382978723405,15-8-0,3.77,46.0,5.18,,0.0,0.0,57.0,0.0
Chidi Njokuani,c68c68efaa5ca6ef,190,77,203,Orthodox,1988-12-31,36,25.0,11.0,0.0,1.0,37,1.068421052631579,25-11-0 (1 NC),4.72,62.0,2.64,,0.0,0.0,73.0,0.2
Randy Brown,c6aee362c7a7d482,190,77,198,Orthodox,1990-07-08,35,20.0,6.0,0.0,,26,1.0421052631578946,20-6-0,4.47,47.0,3.26,,0.79,39.0,73.0,0.6
Jared Gooden,c730a0be691dc081,183,77,196,Orthodox,1993-12-05,31,23.0,10.0,0.0,,33,1.0710382513661203,23-10-0,4.4,48.0,6.74,,0.91,45.0,65.0,0.4
Yanal Ashmouz,c739c2995a275314,175,70,175,Orthodox,1995-03-31,30,8.0,2.0,0.0,,10,1.0,8-2-0,2.88,50.0,4.78,,3.24,38.0,64.0,0.0
Jessica Penne,c742287ed86a09bc,165,52,170,Orthodox,1983-01-30,42,14.0,9.0,0.0,,23,1.0303030303030303,14-9-0,2.63,33.0,5.05,,1.29,18.0,36.0,0.5
Vinc Pichel,c77a953488e5607d,178,70,183,Orthodox,1982-11-23,42,14.0,5.0,0.0,,19,1.0280898876404494,14-5-0,3.78,46.0,3.17,,2.5,51.0,31.0,0.2
Chad Anheliger,c7c39e2fb70248b3,168,61,163,Orthodox,1986-12-01,38,13.0,8.0,0.0,,21,0.9702380952380952,13-8-0,3.11,46.0,2.76,,0.68,30.0,38.0,0.5
Rafael Fiziev,c814b4c899793af6,173,70,180,Switch,1993-03-05,32,13.0,4.0,0.0,,17,1.0404624277456647,13-4-0,4.77,52.0,4.77,,0.89,72.0,90.0,0.0
Feng Xiaocan,c940b42df95bbd28,170,52,170,Southpaw,2001-12-27,23,10.0,4.0,0.0,,14,1.0,10-4-0,4.18,49.0,1.49,,0.7,100.0,63.0,0.0
Tim Elliott,c96d9178c9ed9e62,170,57,168,Southpaw,1986-12-24,38,22.0,13.0,1.0,,36,0.9882352941176471,22-13-1,3.37,44.0,2.65,,3.71,47.0,59.0,1.1
Marcin Tybura,c9cf753cfdf77fc2,190,112,198,Orthodox,1985-11-09,39,27.0,10.0,0.0,,37,1.0421052631578946,27-10-0,3.59,48.0,3.33,,1.38,33.0,75.0,0.1
Nurullo Aliev,ca28cdf526d6b6e9,178,70,183,Orthodox,2000-12-08,24,10.0,0.0,0.0,,10,1.0280898876404494,10-0-0,2.43,45.0,1.07,,2.6,54.0,0.0,0.0
Kaynan Kruschewsky,ca36633b80be4a78,183,70,185,Orthodox,1991-04-04,34,15.0,3.0,0.0,1.0,19,1.010928961748634,15-3-0 (1 NC),5.67,50.0,5.71,,2.74,100.0,75.0,2.1
Eryk Anders,cad24459b28592ca,185,84,190,Southpaw,1987-04-21,38,17.0,9.0,0.0,1.0,27,1.027027027027027,17-9-0 (1 NC),3.51,48.0,4.09,,1.75,24.0,80.0,0.1
Aljamain Sterling,cb696ebfb6598724,170,66,180,Orthodox,1989-07-31,36,25.0,5.0,0.0,,30,1.0588235294117647,25-5-0,4.45,52.0,2.21,,2.45,30.0,44.0,0.6
